,Brand,Model,Mileage,Year,Price,Price Drop
1201,Hyundai,Kona,12775,2019,23486,FALSE
1202,Volkswagen,Atlas,33532,2019,33900,FALSE
1203,Hyundai,Sonata,59959,2016,17542,FALSE
1204,Subaru,XV Crosstrek,30481,2015,19995,FALSE
1205,Toyota,Highlander,67272,2016,25995,FALSE
1206,Nissan,Altima,4286,2019,25295,FALSE
1207,Lexus,NX,8320,2021,38869,FALSE
1208,Honda,Odyssey,64027,2014,19900,FALSE
1209,Dodge,Durango,65127,2018,28990,FALSE
1210,Jeep,Cherokee,94321,2016,12995,FALSE
1211,Ford,Super Duty F-350,27969,2012,24999,FALSE
1212,BMW,X3,27262,2019,36590,FALSE
1213,Jeep,Compass,13504,2018,26548,FALSE
1214,Mercedes-Benz,GLC,12500,2019,42901,FALSE
1215,Mercedes-Benz,GLS,5166,2021,83840,FALSE
1216,Mercedes-Benz,S-Class,27738,2017,65901,FALSE
1217,Ford,EcoSport,2407,2021,22995,FALSE
1218,Nissan,Sentra,49000,2018,13890,FALSE
1219,Volvo,S60,4581,2021,40495,FALSE
1220,Porsche,Macan,15772,2017,46995,FALSE
1221,Mercedes-Benz,GLC,40045,2019,34588,FALSE
1222,Lexus,ES,26718,2019,40969,FALSE
1223,Lexus,RX,16030,2020,52969,FALSE
1224,INFINITI,QX60,134920,2015,13995,FALSE
1225,Mercedes-Benz,CLA,53946,2015,22542,FALSE
1226,Subaru,Crosstrek,23008,2019,27889,FALSE
1227,Honda,Civic,29725,2019,20995,FALSE
1228,Jeep,Grand Cherokee,38773,2019,33995,FALSE
1229,BMW,X3,20165,2018,37760,FALSE
1230,Mercedes-Benz,GLC,53091,2019,34426,FALSE
1231,Lexus,ES,32970,2018,27112,FALSE
1232,Ford,F-150,114800,2019,29999,FALSE
1233,Toyota,Camry,32873,2019,21699,FALSE
1234,Mercedes-Benz,E-Class,58828,2014,22942,FALSE
1235,Porsche,Macan,32488,2018,55500,FALSE
1236,Jeep,Grand Cherokee,28431,2018,38998,FALSE
1237,Mercedes-Benz,GLE,45061,2019,73901,FALSE
1238,Ford,F-150,35420,2018,31995,FALSE
1239,Jeep,Cherokee,50361,2016,20981,FALSE
1240,Jeep,Grand Cherokee,114124,2015,19595,FALSE
1241,Jeep,Grand Cherokee,11551,2019,37995,FALSE
1242,Kia,Soul,110599,2016,8900,FALSE
1243,Mercedes-Benz,C-Class,117262,2013,10995,FALSE
1244,Jeep,Cherokee,8474,2019,27340,FALSE
1245,BMW,3 Series,63338,2014,16895,FALSE
1246,Lexus,RX,28880,2019,44969,FALSE
1247,Subaru,Crosstrek,60556,2018,19488,FALSE
1248,Nissan,Rogue Sport,27598,2019,19990,FALSE
1249,Ford,F-150,35645,2018,35600,FALSE
1250,Ford,Transit Passenger Wagon,68403,2016,34998,FALSE
1251,Honda,CR-V,28926,2019,25990,FALSE
1252,Chevrolet,Suburban,165616,2019,31995,FALSE
1253,Chrysler,300,46951,2020,27397,FALSE
1254,GMC,Acadia,146121,2016,17995,FALSE
1255,Toyota,Camry,44865,2017,19995,FALSE
1256,Toyota,RAV4,37054,2021,30197,FALSE
1257,BMW,X1,21105,2018,28678,FALSE
1258,Nissan,Rogue,32277,2019,23395,FALSE
1259,Audi,Q5,39491,2018,34980,FALSE
1260,Audi,Q5,76198,2016,22542,FALSE
1261,Ford,Fusion,17210,2019,25470,FALSE
1262,Chevrolet,Spark,77151,2015,8250,FALSE
1263,Ford,Ranger,186120,2006,4499,FALSE
1264,Jeep,Grand Cherokee,109036,2013,14395,FALSE
1265,Porsche,Macan,30935,2017,39995,FALSE
1266,Honda,Odyssey,83874,2012,15800,FALSE
1267,Nissan,Altima,111140,2018,13955,FALSE
1268,Mercedes-Benz,C-Class,43709,2018,27990,FALSE
1269,Mercedes-Benz,Sprinter Cargo Van,68991,2016,39999,FALSE
1270,Toyota,Corolla,33285,2020,17999,FALSE
1271,Ford,F-150,24637,2016,34999,FALSE
1272,Kia,Sorento,25465,2019,20486,FALSE
1273,Nissan,Rogue,70518,2019,22199,FALSE
1274,INFINITI,G,202650,2008,4900,FALSE
1275,Nissan,Altima,44529,2019,23995,FALSE
1276,Volvo,XC90,35666,2019,46494,FALSE
1277,Volkswagen,Atlas,121002,2018,23995,FALSE
1278,Jeep,Grand Cherokee,26101,2018,32495,FALSE
1279,Mercedes-Benz,A-Class,36926,2019,36901,FALSE
1280,Jeep,Grand Cherokee,75240,2015,24995,FALSE
1281,BMW,3 Series,96159,2000,4995,FALSE
1282,Ford,Ranger,223239,2011,5299,FALSE
1283,Chevrolet,Express Cargo Van,39705,2019,34999,FALSE
1284,Lexus,IS,45166,2016,25990,FALSE
1285,Ford,Edge,38157,2018,26995,FALSE
1286,Jeep,Grand Cherokee,14647,2019,36995,FALSE
1287,Rolls-Royce,Dawn,18162,2017,278800,FALSE
1288,Lexus,RX,67612,2017,32533,TRUE
1289,Ford,Explorer,6181,2019,37403,FALSE
1290,Toyota,Highlander,69005,2019,31603,FALSE
1291,Chevrolet,Express Cargo Van,204238,2014,9899,FALSE
1292,Ford,Fusion,66015,2018,17498,FALSE
1293,Ford,Focus,70836,2014,6900,FALSE
1294,Subaru,Crosstrek,20700,2019,27889,FALSE
1295,Toyota,Camry,52985,2019,20990,FALSE
1296,BMW,X1,52595,2018,26790,FALSE
1297,Nissan,Rogue Sport,20768,2019,20995,FALSE
1298,Volkswagen,Passat,40142,2020,20797,FALSE
1299,Lexus,RX,25050,2017,32598,FALSE
1300,Chevrolet,Impala,89854,2006,3999,FALSE
1301,Subaru,Crosstrek,45527,2019,24995,FALSE
1302,Porsche,Macan,51138,2018,43325,FALSE
1303,Acura,MDX,18840,2019,36777,FALSE
1304,Lexus,ES,17048,2019,36255,TRUE
1305,Ford,Mustang,50661,2017,20295,FALSE
1306,Nissan,Sentra,22006,2019,19588,FALSE
1307,Hyundai,Santa Fe Sport,58019,2018,19995,FALSE
1308,INFINITI,QX50,44355,2019,29990,FALSE
1309,Ford,F-150,7940,2019,42438,FALSE
1310,BMW,3 Series,21039,2018,24590,FALSE
1311,Toyota,Corolla,120757,2010,6899,FALSE
1312,Ford,F-150,86391,2017,28998,FALSE
1313,BMW,5 Series,62890,2019,49655,FALSE
1314,Chevrolet,Equinox,30311,2019,24740,FALSE
1315,Toyota,4Runner,56372,2020,38800,FALSE
1316,Ford,Fusion,123338,2012,6499,FALSE
1317,Lexus,ES,34761,2010,14900,FALSE
1318,Toyota,RAV4,29582,2018,22995,FALSE
1319,Toyota,Highlander,34738,2019,34196,FALSE
1320,Ford,Explorer,49695,2018,29495,FALSE
1321,Mercedes-Benz,C-Class,35664,2019,34991,FALSE
1322,Honda,Civic,130038,2015,9995,FALSE
1323,Jeep,Cherokee,19027,2019,29333,FALSE
1324,Jeep,Grand Cherokee,33296,2019,33553,FALSE
1325,Honda,Odyssey,45656,2019,34117,FALSE
1326,Ford,EcoSport,39633,2020,21997,FALSE
1327,Honda,CR-V,43746,2019,28619,FALSE
1328,Toyota,Highlander,35615,2019,34359,FALSE
1329,Toyota,RAV4,9669,2018,27711,FALSE
1330,Mercedes-Benz,GLE,11012,2020,61901,FALSE
1331,Volkswagen,Jetta,48958,2019,18873,FALSE
1332,BMW,5 Series,32814,2018,34999,FALSE
1333,Nissan,Rogue,17544,2019,24396,FALSE
1334,Mercedes-Benz,M-Class,143383,2005,4900,FALSE
1335,Lincoln,Navigator,31809,2020,73590,FALSE
1336,Ford,F-150,205221,2014,9699,FALSE
1337,Mercedes-Benz,GLS,39988,2020,75995,FALSE
1338,Mercedes-Benz,GLS,42026,2020,75686,FALSE
1339,Mercedes-Benz,E-Class,28311,2018,41489,FALSE
1340,Kia,Sorento,51915,2019,25733,FALSE
1341,Nissan,Sentra,2484,2019,19495,FALSE
1342,INFINITI,QX80,25736,2018,52890,FALSE
1343,Nissan,Rogue,35743,2019,28600,FALSE
1344,Lexus,ES,117769,2011,12995,FALSE
1345,Lexus,LS,30033,2018,51900,FALSE
1346,Mazda,CX-9,74520,2018,26542,FALSE
1347,Dodge,Ram 2500,133394,2003,12995,FALSE
1348,Nissan,Rogue,42822,2020,22900,FALSE
1349,Volvo,XC90,56531,2019,42994,FALSE
1350,Toyota,Camry,18585,2018,28503,FALSE
1351,Jeep,Renegade,63240,2017,15740,FALSE
1352,Volvo,XC60,27531,2019,40429,FALSE
1353,Hyundai,Elantra,74550,2017,15994,FALSE
1354,Nissan,Rogue,179403,2012,4995,FALSE
1355,Tesla,Model S,26325,2018,63995,FALSE
1356,Jeep,Grand Cherokee,35828,2018,32200,FALSE
1357,Hyundai,Elantra,41262,2017,16419,FALSE
1358,Honda,Civic,3225,2019,21647,FALSE
1359,Ford,Explorer,138004,2007,5950,FALSE
1360,Mercedes-Benz,Sprinter Cargo Van,4654,2020,48146,FALSE
1361,BMW,X5,33028,2018,40990,FALSE
1362,Jeep,Wrangler,227486,2014,16995,FALSE
1363,Honda,CR-V,34031,2019,23995,FALSE
1364,Mercedes-Benz,GLS,42196,2019,53899,FALSE
1365,BMW,X5,67828,2016,29895,FALSE
1366,Ford,Explorer,38220,2018,29995,FALSE
1367,Chevrolet,Equinox,32470,2018,22350,FALSE
1368,Ford,Escape,179345,2012,5995,FALSE
1369,Lexus,RX,18304,2019,39998,FALSE
1370,Nissan,Rogue,19282,2020,27495,FALSE
1371,Toyota,RAV4,27402,2018,23994,FALSE
1372,Jeep,Grand Cherokee,33773,2018,31900,FALSE
1373,Honda,Civic,146745,2011,7101,FALSE
1374,Volvo,XC90,43587,2019,52995,FALSE
1375,INFINITI,Q40,101406,2015,11999,FALSE
1376,McLaren,570S,11911,2017,164999,FALSE
1377,Chevrolet,Cruze,51086,2016,14542,FALSE
1378,Mercedes-Benz,GL,82617,2016,30990,FALSE
1379,Volvo,XC90,39543,2018,46144,FALSE
1380,Mercedes-Benz,G-Class,5240,2021,264999,FALSE
1381,Lexus,IS,35551,2019,31998,FALSE
1382,Mercedes-Benz,C-Class,40281,2018,27200,FALSE
1383,BMW,X3,22199,2019,41995,FALSE
1384,Mercedes-Benz,Metris Cargo Van,158022,2016,17499,FALSE
1385,Chevrolet,Suburban,67852,2017,41999,FALSE
1386,Mercedes-Benz,C-Class,36443,2018,34901,FALSE
1387,Ford,F-150,68349,2020,34488,FALSE
1388,BMW,3 Series,114421,2013,16990,FALSE
1389,Lexus,NX,16511,2018,29995,FALSE
1390,Lexus,RX,12550,2019,42435,FALSE
1391,Chevrolet,Camaro,31877,2019,26495,FALSE
1392,Honda,CR-V,21286,2019,26428,FALSE
1393,BMW,M3,79939,2013,31995,FALSE
1394,Kia,Optima,124310,2015,9989,FALSE
1395,Jeep,Compass,126000,2007,2495,FALSE
1396,Nissan,Sentra,60576,2018,13999,FALSE
1397,BMW,X5,44819,2019,65885,TRUE
1398,Chevrolet,Express Cargo Van,123049,2017,22900,FALSE
1399,BMW,X3,44021,2019,33495,FALSE
1400,Volkswagen,Tiguan,56611,2018,20995,FALSE
1401,smart,fortwo,36925,2008,7895,FALSE
1402,Nissan,Pathfinder,32952,2019,28995,FALSE
1403,Nissan,Altima,48476,2020,22994,FALSE
1404,Mercedes-Benz,GLA,35757,2019,30444,FALSE
1405,Mercedes-Benz,GLS,26873,2018,57901,FALSE
1406,Nissan,Murano,38373,2018,28998,FALSE
1407,Hyundai,Sonata,119397,2014,7997,FALSE
1408,Volkswagen,Jetta,33802,2019,19690,FALSE
1409,Honda,CR-V,9902,2018,27500,FALSE
1410,Lexus,NX,18887,2019,32995,FALSE
1411,Toyota,Sienna,111420,2017,16995,FALSE
1412,Toyota,Highlander,35548,2019,34890,FALSE
1413,Mercedes-Benz,GLS,23619,2019,64901,FALSE
1414,Subaru,Forester,25852,2019,31889,FALSE
1415,Porsche,Macan,3816,2021,62995,FALSE
1416,Toyota,Sienna,90780,2010,13995,FALSE
1417,Mercedes-Benz,E-Class,22555,2019,59901,FALSE
1418,Acura,MDX,124578,2009,4495,FALSE
1419,Hyundai,Sonata,30796,2018,18960,FALSE
1420,Jeep,Grand Cherokee,28057,2018,39422,FALSE
1421,Lexus,RX,31452,2018,37895,FALSE
1422,Chrysler,Pacifica,32355,2018,29995,FALSE
1423,Kia,Sportage,28863,2019,22995,FALSE
1424,Honda,Civic,30198,2019,19685,FALSE
1425,Lexus,RX,61587,2016,28995,FALSE
1426,Toyota,RAV4,75555,2015,18999,FALSE
1427,Nissan,Sentra,45153,2019,16183,FALSE
1428,Toyota,Corolla,27432,2019,20998,FALSE
1429,Ford,Super Duty F-250,152305,2015,26495,FALSE
1430,BMW,5 Series,113389,2012,11885,FALSE
1431,Mazda,CX-3,33815,2019,18495,FALSE
1432,INFINITI,Q50,54196,2015,16995,FALSE
1433,Ford,Econoline Cargo Van,172690,2012,10999,FALSE
1434,BMW,5 Series,60593,2014,20995,FALSE
1435,Chrysler,Pacifica,45938,2018,21878,FALSE
1436,BMW,3 Series,210600,2003,3500,FALSE
1437,Mercedes-Benz,GLS,21981,2019,63901,FALSE
1438,Mercedes-Benz,E-Class,14887,2017,36999,FALSE
1439,Chevrolet,Silverado 1500,23974,2021,52645,FALSE
1440,BMW,X3,30548,2018,34949,FALSE
1441,Ford,Focus,55963,2017,12542,FALSE
1442,Honda,Accord,9622,2019,26936,FALSE
1443,Honda,Civic,11806,2019,22995,FALSE
1444,Chevrolet,Malibu,18207,2021,21980,FALSE
1445,GMC,Yukon,177544,2005,4998,FALSE
1446,Nissan,Rogue,40751,2018,19999,FALSE
1447,INFINITI,QX60,34301,2018,27995,FALSE
1448,Jeep,Wrangler,34220,2015,34998,FALSE
1449,Jeep,Cherokee,16841,2019,26995,FALSE
1450,Honda,Accord,31966,2018,23995,FALSE
1451,Honda,Accord,88508,2015,13999,FALSE
1452,Chevrolet,Silverado 1500,76255,2015,30890,FALSE
1453,Toyota,RAV4,22108,2019,33231,FALSE
1454,Volvo,XC90,33301,2019,45893,FALSE
1455,Nissan,Sentra,25862,2020,19885,FALSE
1456,Land Rover,Discovery Sport,52250,2018,30995,FALSE
1457,Chrysler,Town & Country,61566,2015,18942,FALSE
1458,Mercedes-Benz,G-Class,172,2021,284999,FALSE
1459,Toyota,Highlander,65845,2018,26900,FALSE
1460,Nissan,Sentra,40871,2019,18995,FALSE
1461,Nissan,Sentra,27772,2019,19200,FALSE
1462,Jeep,Gladiator,336,2021,53980,FALSE
1463,Toyota,Camry,63832,2018,20900,FALSE
1464,Jeep,Grand Cherokee,9019,2020,39995,FALSE
1465,Honda,Civic,28326,2019,22295,FALSE
1466,Ford,Explorer,34750,2018,35895,FALSE
1467,Acura,ILX,120387,2013,11500,FALSE
1468,Mercedes-Benz,C-Class,24622,2019,35495,FALSE
1469,Mercedes-Benz,GLC,12981,2021,54380,FALSE
1470,Mercedes-Benz,GLS,58539,2017,41890,FALSE
1471,Nissan,Altima,51864,2015,13800,FALSE
1472,Jeep,Grand Cherokee,122845,2015,18790,FALSE
1473,Honda,CR-V,53426,2019,19800,FALSE
1474,Subaru,WRX,25993,2019,34890,FALSE
1475,Jeep,Cherokee,28308,2019,27995,FALSE
1476,Ford,Fusion,57530,2016,15990,FALSE
1477,Volkswagen,Passat,77101,2015,9999,FALSE
1478,Chevrolet,Equinox,14392,2019,24995,FALSE
1479,BMW,X5,98000,2014,21895,FALSE
1480,Volkswagen,Jetta,92358,2015,14885,FALSE
1481,Dodge,Challenger,39643,2018,28490,FALSE
1482,INFINITI,Q50,52584,2018,26997,FALSE
1483,Toyota,Camry,50286,2019,23998,FALSE
1484,Nissan,Sentra,76780,2016,11495,FALSE
1485,Lexus,RX,24729,2019,43728,TRUE
1486,Kia,Optima,26746,2019,21828,FALSE
1487,Mercedes-Benz,GLC,25392,2019,48256,FALSE
1488,Mercedes-Benz,A-Class,5082,2021,41303,FALSE
1489,Porsche,Cayenne,44412,2018,53995,FALSE
1490,Nissan,Altima,19779,2019,21448,FALSE
1491,Honda,Odyssey,17812,2019,36109,FALSE
1492,Lexus,NX,31472,2019,29920,FALSE
1493,Jeep,Cherokee,15993,2019,27888,FALSE
1494,Honda,CR-V,167098,2007,6978,FALSE
1495,Alfa Romeo,Stelvio,20608,2018,33495,FALSE
1496,Toyota,Corolla,105261,2010,7491,FALSE
1497,Mercedes-Benz,C-Class,18802,2019,37991,FALSE
1498,Porsche,Cayenne,71791,2019,81828,FALSE
1499,BMW,3 Series,43396,2018,25990,FALSE
1500,Toyota,Camry,26987,2018,27490,FALSE
1501,Nissan,Altima,32227,2019,20295,FALSE
1502,Lexus,RX,44497,2018,35944,TRUE
1503,BMW,3 Series,30083,2018,27995,FALSE
1504,Dodge,Durango,1742,2021,50890,FALSE
1505,Nissan,Rogue,9,2021,35627,FALSE
1506,Nissan,Sentra,53262,2019,16998,FALSE
1507,Nissan,Rogue Sport,23315,2019,20995,FALSE
1508,Jeep,Grand Cherokee,28805,2018,31990,FALSE
1509,Nissan,Rogue,31189,2018,25700,FALSE
1510,BMW,3 Series,28365,2018,25899,FALSE
1511,Mercedes-Benz,C-Class,65660,2018,24990,FALSE
1512,Honda,Pilot,106661,2012,15995,FALSE
1513,Mercedes-Benz,E-Class,27512,2018,37145,FALSE
1514,Jeep,Cherokee,13739,2019,29495,FALSE
1515,Nissan,Rogue,33670,2018,19900,FALSE
1516,Acura,MDX,16322,2020,46890,FALSE
1517,Honda,Accord,11031,2019,26189,FALSE
1518,Ford,F-150,37177,2018,47395,FALSE
1519,Land Rover,Range Rover Sport,75302,2014,33995,FALSE
1520,Mercedes-Benz,M-Class,95794,2013,19499,FALSE
1521,Ford,Mustang,79000,2012,11800,FALSE
1522,Chevrolet,Trax,13972,2021,18881,FALSE
1523,Mazda,CX-3,28415,2019,22588,FALSE
1524,Honda,CR-V,161078,2008,6991,FALSE
1525,Dodge,Charger,48738,2016,18995,FALSE
1526,Honda,CR-V,156269,2013,12845,FALSE
1527,Chevrolet,Impala,184585,2007,2500,FALSE
1528,Jeep,Wrangler,25997,2017,32998,FALSE
1529,GMC,Savana Cargo Van,17746,2019,39450,FALSE
1530,Jeep,Compass,27981,2018,24890,FALSE
1531,Kia,Forte,43395,2019,15990,FALSE
1532,Lexus,ES,17628,2019,36491,FALSE
1533,Chevrolet,Equinox,10960,2021,25288,FALSE
1534,Jeep,Grand Cherokee,22746,2020,44000,FALSE
1535,Volvo,XC90,29225,2019,45995,FALSE
1536,BMW,3 Series,47571,2018,23995,FALSE
1537,Mercedes-Benz,C-Class,59378,2018,28998,FALSE
1538,Jeep,Wrangler,120072,2011,17742,FALSE
1539,Volvo,XC90,30478,2019,47964,FALSE
1540,BMW,X1,33169,2018,26990,FALSE
1541,Lexus,RX,98604,2016,28995,FALSE
1542,Nissan,Altima,61283,2019,17990,FALSE
1543,Mercedes-Benz,GLE,22285,2019,49901,FALSE
1544,Honda,Accord,50190,2019,21990,FALSE
1545,Nissan,Murano,23551,2019,29495,FALSE
1546,Honda,CR-V,44904,2019,24800,FALSE
1547,Nissan,Altima,2423,2020,30998,FALSE
1548,Mercedes-Benz,GLB,12421,2021,45450,FALSE
1549,Mercedes-Benz,GLE,42000,2019,68370,FALSE
1550,Toyota,Camry,126677,2017,14800,FALSE
1551,Kia,Forte,28545,2020,17490,FALSE
1552,Honda,Ridgeline,162259,2008,9999,FALSE
1553,Dodge,Charger,93354,2018,21995,FALSE
1554,Ford,Focus,118106,2012,4995,FALSE
1555,Dodge,Charger,26486,2020,39188,FALSE
1556,Ford,Fusion,38097,2019,22995,FALSE
1557,BMW,3 Series,30376,2018,27576,FALSE
1558,Volvo,XC60,29977,2019,38993,FALSE
1559,Honda,Pilot,13629,2019,35451,FALSE
1560,Chevrolet,Cruze Limited,52330,2016,11980,FALSE
1561,Audi,S3,44973,2018,34450,FALSE
1562,Lexus,GX,37964,2019,39616,FALSE
1563,INFINITI,QX60,32848,2019,34891,FALSE
1564,Honda,Civic,53516,2018,17999,FALSE
1565,Kia,Optima,62585,2020,23668,FALSE
1566,Jeep,Grand Cherokee,23548,2019,38977,FALSE
1567,BMW,4 Series,21153,2019,34448,FALSE
1568,Chevrolet,Cruze,100145,2014,6591,FALSE
1569,Subaru,Crosstrek,24465,2019,27889,FALSE
1570,Mercedes-Benz,GLE,30112,2020,58632,FALSE
1571,Ford,F-150,66435,2019,36998,FALSE
1572,Ford,EcoSport,39357,2020,22497,FALSE
1573,Nissan,Kicks,29651,2020,24388,FALSE
1574,GMC,Yukon,21722,2019,64890,FALSE
1575,Mercedes-Benz,GLC,93959,2018,27881,FALSE
1576,Dodge,Durango,92921,2007,3495,FALSE
1577,Hyundai,Tucson,40646,2020,24697,FALSE
1578,Ram,1500,161697,2014,13599,FALSE
1579,Ram,1500,82228,2014,17995,FALSE
1580,Jeep,Wrangler,50097,2017,31981,FALSE
1581,Honda,Civic,93614,2015,11995,FALSE
1582,Ford,Explorer,18915,2019,34995,FALSE
1583,Nissan,Altima,106195,2012,3995,FALSE
1584,Nissan,Altima,37246,2019,21785,FALSE
1585,Chevrolet,Suburban,167633,2015,21995,FALSE
1586,Ram,1500 Classic,23845,2019,29995,FALSE
1587,Nissan,Rogue,14741,2020,23995,FALSE
1588,BMW,X3,65586,2018,28990,FALSE
1589,Jeep,Grand Cherokee,35033,2019,29495,FALSE
1590,Chrysler,Pacifica,45266,2020,29897,FALSE
1591,Volvo,XC90,59489,2008,12995,FALSE
1592,Subaru,Crosstrek,26582,2019,26700,FALSE
1593,Jeep,Grand Cherokee,42935,2018,28700,FALSE
1594,Acura,ILX,29756,2020,27995,FALSE
1595,Chevrolet,Silverado 2500HD,89602,2008,19995,FALSE
1596,Ford,Super Duty F-250,75451,2015,18881,FALSE
1597,BMW,3 Series,105874,2013,11895,FALSE
1598,Lexus,RX,15855,2020,39187,FALSE
1599,Jeep,Grand Cherokee,46788,2019,34150,FALSE
1600,BMW,5 Series,23324,2019,44777,FALSE
1601,Jeep,Cherokee,26045,2019,27995,FALSE
1602,Mercedes-Benz,S-Class,26851,2018,89901,FALSE
1603,Audi,Q5,34648,2018,30995,FALSE
1604,Honda,CR-V,78043,2012,16886,FALSE
1605,Jeep,Grand Cherokee,54708,2018,30946,FALSE
1606,Honda,Accord,38540,2018,27995,FALSE
1607,Honda,CR-V,6898,2019,27126,FALSE
1608,Honda,Accord,6781,2020,28708,FALSE
1609,Chevrolet,Malibu,45293,2018,19590,FALSE
1610,Toyota,Camry,86893,2019,22995,FALSE
1611,Lexus,NX,25023,2019,33435,FALSE
1612,Subaru,Outback,36789,2019,27995,FALSE
1613,Mercedes-Benz,GLS,28977,2018,57446,FALSE
1614,Toyota,Camry,30935,2019,27990,FALSE
1615,Dodge,Durango,40316,2018,35995,FALSE
1616,BMW,X5,15987,2019,55990,FALSE
1617,Jeep,Patriot,105591,2013,10499,FALSE
1618,Nissan,Sentra,26794,2019,18832,FALSE
1619,Saab,9-3,111301,2006,3900,FALSE
1620,Nissan,Rogue,24412,2018,23600,FALSE
1621,Mercedes-Benz,GLE,40538,2020,62525,FALSE
1622,Toyota,Camry,36315,2019,23995,FALSE
1623,Lexus,IS,74874,2015,21981,FALSE
1624,Toyota,Camry,53198,2020,22900,FALSE
1625,Nissan,Rogue,23838,2019,23995,FALSE
1626,Porsche,Macan,11630,2021,72995,FALSE
1627,Ford,F-150,33811,2018,44495,FALSE
1628,Honda,CR-V,56257,2019,24995,FALSE
1629,Nissan,Rogue,47457,2018,22998,FALSE
1630,Chevrolet,Malibu,50894,2019,18890,FALSE
1631,Ford,Escape,135538,2014,10999,FALSE
1632,Lexus,GS,66626,2014,17800,FALSE
1633,Ford,Explorer,25563,2018,31399,TRUE
1634,Toyota,Sienna,107231,2015,14995,FALSE
1635,Jeep,Wrangler,31968,2018,42995,FALSE
1636,Nissan,Altima,72429,2016,15995,FALSE
1637,Jeep,Grand Cherokee,29512,2018,30995,FALSE
1638,Dodge,Charger,77333,2015,24900,FALSE
1639,Mercedes-Benz,E-Class,20909,2019,48901,FALSE
1640,Dodge,Grand Caravan,97229,2013,10995,FALSE
1641,BMW,X5,32988,2018,38995,FALSE
1642,Volvo,XC90,17073,2019,55994,FALSE
1643,Chevrolet,Camaro,43244,2020,28297,FALSE
1644,BMW,X5,41920,2018,41990,FALSE
1645,Ford,Fusion,39676,2019,20000,FALSE
1646,Nissan,Rogue Sport,5997,2020,24995,FALSE
1647,Nissan,Pathfinder,12805,2019,36027,FALSE
1648,Rolls-Royce,Dawn,1210,2020,442500,FALSE
1649,Volvo,XC60,17955,2019,40394,FALSE
1650,Ford,F-150,49910,2019,38998,FALSE
1651,Mercedes-Benz,GLC,41148,2019,38720,FALSE
1652,Jeep,Grand Cherokee,30168,2019,32477,FALSE
1653,Porsche,Cayenne,85555,2014,24990,FALSE
1654,BMW,4 Series,26278,2019,37900,FALSE
1655,Nissan,Sentra,18021,2019,18485,FALSE
1656,Hyundai,Sonata,130320,2012,7999,FALSE
1657,Alfa Romeo,Stelvio,19980,2018,29981,FALSE
1658,Kia,Forte,36027,2021,20597,FALSE
1659,Acura,MDX,47693,2019,36899,FALSE
1660,Nissan,Rogue,27549,2018,23995,FALSE
1661,Chevrolet,Suburban,37032,2019,60740,FALSE
1662,Jeep,Grand Cherokee,125902,2015,19995,FALSE
1663,Ford,Escape,73239,2017,15942,FALSE
1664,Honda,Civic,62936,2018,23495,FALSE
1665,Ford,Transit Passenger Wagon,28492,2021,57900,FALSE
1666,Ford,Transit Passenger Wagon,107197,2016,31995,FALSE
1667,Jeep,Grand Cherokee,45158,2018,29990,FALSE
1668,Kia,Soul,7386,2019,17998,FALSE
1669,Jeep,Wrangler,65079,2016,28595,FALSE
1670,Jeep,Cherokee,28202,2019,28495,FALSE
1671,Ford,Econoline Cargo Van,173207,2012,11199,FALSE
1672,GMC,Yukon,58810,2019,44900,FALSE
1673,Nissan,Rogue,34077,2018,23695,FALSE
1674,BMW,X5,44750,2018,38995,FALSE
1675,Volvo,XC90,35497,2019,52294,FALSE
1676,BMW,5 Series,30595,2018,33290,FALSE
1677,Honda,Accord,27504,2018,24495,FALSE
1678,Jeep,Grand Cherokee,45317,2019,29900,FALSE
1679,Mercedes-Benz,GLE,27958,2019,76901,FALSE
1680,Hyundai,Accent,81810,2016,9000,FALSE
1681,Toyota,Sienna,145896,2014,14490,FALSE
1682,Jeep,Cherokee,27721,2019,29890,FALSE
1683,Ford,F-150,31357,2019,49995,FALSE
1684,Ford,Explorer,23777,2019,35495,FALSE
1685,Toyota,RAV4,25961,2019,30875,FALSE
1686,Volkswagen,Atlas Cross Sport,7301,2021,44740,FALSE
1687,Chevrolet,Colorado,67977,2019,17881,FALSE
1688,Mazda,Mazda6,101235,2011,6900,FALSE
1689,Subaru,Crosstrek,25821,2019,30995,FALSE
1690,Ford,F-150,135087,2014,16499,FALSE
1691,Nissan,Rogue,25216,2019,29275,FALSE
1692,Toyota,Camry,33241,2019,25998,FALSE
1693,Audi,Q5,86065,2013,15395,FALSE
1694,Jeep,Grand Cherokee,61080,2018,29550,FALSE
1695,Dodge,Journey,27776,2017,13999,FALSE
1696,Mercedes-Benz,C-Class,38559,2018,27995,FALSE
1697,Cadillac,Escalade,195280,2007,8950,FALSE
1698,Nissan,Sentra,15509,2020,22995,FALSE
1699,Ford,Explorer,20448,2019,34995,FALSE
1700,Ford,Explorer,43627,2018,28994,FALSE
1701,Hyundai,Sonata,55493,2018,15990,FALSE
1702,Acura,MDX,148549,2015,17985,FALSE
1703,Mazda,CX-5,72887,2019,24310,FALSE
1704,Honda,CR-V,97878,2010,9499,FALSE
1705,Toyota,Corolla,21046,2019,21021,FALSE
1706,Buick,Encore,79544,2015,11999,FALSE
1707,Volkswagen,Jetta,39561,2019,15995,FALSE
1708,Nissan,Rogue,29347,2018,23822,FALSE
